budtenderId,totalSpent,storeId,timestamp,firstName,lastName
303b8d7d-d81d-4cd6-83aa-868584b16ba6,$31.53,c7e0154c-8463-4e45-8316-95d03325f41c,2023-08-10T16:58:42.794Z,ambitious,felidae
37c21a60-1bfe-4c6b-8b17-15005033f7a9,$26.99,9d1d6ce2-ea0e-4892-a299-17620357de86,2023-08-10T16:58:42.794Z,causal,swordfish
eb5dc9d2-ca69-4dd9-844c-54e38996f7c0,$87.05,6d70fde3-a57f-433c-9da6-151dcd81c54b,2023-08-10T16:58:42.794Z,magnetic,sloth
92c7cd03-eb6d-4efd-a9ba-48b7ea88391f,$5.24,f8284199-4c82-44e4-b11f-91cab9a4c12b,2023-08-10T16:58:42.794Z,comparable,whitefish
8b341e91-47d9-4f59-8533-e6e7f1b1b950,$91.95,493bfef7-8d38-4240-8c06-3e71f2aea1fe,2023-08-10T16:58:42.794Z,technological,pony
996bf310-4cde-477f-ab67-4bfc69d1b5cb,$33.36,02c42aaa-a30d-451f-a54c-270be14088d2,2023-08-10T16:58:42.794Z,thorough,bug
a494717c-d8d1-4c7a-8ecb-0a4224d10164,$41.86,fd5f2aa7-7da2-44ef-8b33-acec371cfcd3,2023-08-10T16:58:42.794Z,rural,zebra
fb115816-9290-43ed-868c-bfc4cbaf4f7f,$29.60,6eac336b-66e5-4faa-88f4-3236a8ca0018,2023-08-10T16:58:42.794Z,unaware,anteater
3f1a864a-99a5-48ae-adc2-7cb4e9c40e47,$11.19,a367cb82-cd89-44d0-b85a-a669d70eb197,2023-08-10T16:58:42.794Z,continued,hornet
cf0ca51a-03be-4220-bc24-dffea2a4922b,$80.17,4c177bf3-72fe-4224-880c-6f8182c099dc,2023-08-10T16:58:42.794Z,massive,shrimp
50ce1132-14af-4640-969a-a9d0088b467e,$47.97,eccd3317-fdae-48cc-9042-3bfa87df2574,2023-08-10T16:58:42.794Z,fair,booby
9c9a3181-74f8-4868-9978-da7a8a79a61d,$63.68,ac2f0af3-7953-47d2-b8f2-91f10f3f597d,2023-08-10T16:58:42.794Z,suitable,giraffe
e23c6631-26ab-4482-bd9d-95e78ad149f7,$17.58,451945d6-d19a-4352-9959-908493a0a575,2023-08-10T16:58:42.794Z,static,boa
41e68c41-5c95-4318-8098-64bd509b7226,$63.86,c25f7302-b553-43bb-a1a7-7b8d97efbba4,2023-08-10T16:58:42.794Z,shiny,shrimp
763145fa-22db-42fd-903e-1a697fb82493,$35.64,57e44a97-c47a-4a9d-a482-979e0aff4c93,2023-08-10T16:58:42.794Z,damp,tick
51ec110f-6d7d-4ff4-a24b-f808874a4746,$68.64,a380cfbd-acfe-40d4-a607-0df8f87229f7,2023-08-10T16:58:42.794Z,legal,tern
6bf83f0f-9790-4e1e-97fb-6d2c6dfccdb8,$87.28,c99709fd-ed7a-4470-9666-3b5a75b219ff,2023-08-10T16:58:42.794Z,grieving,crocodile
fb6d7940-d8e4-435d-b7e8-446191f97f35,$41.96,03d0f7ca-c28c-4da2-ab8f-ea728127a9b7,2023-08-10T16:58:42.794Z,yelling,marmot
57463e8e-a1b3-43d5-8774-9ad707c01565,$77.97,89988e3c-8ea0-48c0-8e8e-9d969446fbcf,2023-08-10T16:58:42.794Z,everyday,quail
c020c8df-e2cc-49bc-92b3-2570edf65200,$33.72,2b475a82-58ad-4a32-94e5-8636432c8b19,2023-08-10T16:58:42.794Z,mid,cheetah
e16d49d5-c40e-4043-a3f6-ff5bdd228b2a,$47.88,50c50895-50be-470c-9b5a-3f0d23f9b128,2023-08-10T16:58:42.794Z,unwilling,bobcat
00f22984-cd96-4c15-bb1f-fecd61ba61e4,$34.47,ae0f8b98-5dc5-4f86-b5dc-c5b17aff2707,2023-08-10T16:58:42.794Z,flaky,bug
9f5bd317-006a-4df1-a6c7-29a7f9d02ec1,$92.39,1e021e26-fa6e-4ad0-a903-ea93115c4cdc,2023-08-10T16:58:42.794Z,mushy,barnacle
9250eea5-99fb-4f3f-ab80-eaf77bc9d860,$98.10,c8da847a-95d6-4f19-96c5-5ff78350968a,2023-08-10T16:58:42.794Z,blind,dragonfly
c826dbc6-8b6d-4abf-9789-441a4084ecb7,$33.64,bbf49b26-dd69-40e4-a3c5-d9dfc3929c99,2023-08-10T16:58:42.794Z,religious,tapir
e3e56e70-a924-40a7-a68d-140264d8cb9f,$37.11,b5d602e4-bb39-4d24-ab58-cfe7aabdf4ba,2023-08-10T16:58:42.794Z,causal,toucan
d7da71a8-ae6d-4eb9-89a7-4f0940c06d56,$42.81,ef22ccf6-ab80-41df-9384-0bc83bead6eb,2023-08-10T16:58:42.794Z,senior,firefly
45602ec2-66cb-4e8d-8e0f-5c3b42242af2,$66.95,d7f850fb-157a-4a34-9319-b13e6a53ee7e,2023-08-10T16:58:42.794Z,tough,gayal
32c85fc4-066f-4eba-ba87-e9ccd035edfe,$9.44,9503d78a-634e-4f6c-b802-362624120923,2023-08-10T16:58:42.794Z,sheer,meerkat
fd2747e8-6240-4864-8b3a-846c2b4b943d,$88.83,66092344-788c-4f10-a753-02841c8b3fff,2023-08-10T16:58:42.794Z,late,cheetah
c8a774b0-5f1b-4898-a11b-b3eb27ed615f,$42.77,90778a9d-3906-4ac2-a6c9-6527382b7dcc,2023-08-10T16:58:42.794Z,probable,anglerfish
d787bc98-e829-43be-88e8-f15545ff9c2c,$24.69,6018f047-9ea2-40bd-b7d1-88be63a502c6,2023-08-10T16:58:42.794Z,deliberate,goldfish
16410960-360f-45c1-b771-ca92630a92c3,$61.37,1a5f5ff5-a757-4cc0-9c61-8bafe1ae30ee,2023-08-10T16:58:42.794Z,sharp,sloth
ffa65d9c-61cb-4c42-9474-87799807028c,$48.42,f92910e6-ebcd-4719-bcfb-c64338ab48d5,2023-08-10T16:58:42.794Z,comparable,octopus
647d0188-d8de-4c7e-a20b-460e7359510b,$36.84,1a86e927-0f39-4110-8ca7-8c2e76fb55ce,2023-08-10T16:58:42.794Z,sympathetic,swordtail
3492d72c-0e83-4485-83eb-7793501e2eee,$72.94,3637081f-4d13-4134-a1f1-1db8259908e4,2023-08-10T16:58:42.794Z,excellent,mole
1b65e294-5ee2-406c-9561-0d9f1044e249,$98.41,46365ae1-7fc2-4919-86fe-8833cec56143,2023-08-10T16:58:42.794Z,conventional,giraffe
94098cdc-4dc2-4e49-bcd1-0398e11c8ac8,$28.63,3e2e5f5a-1b8f-4749-b1bd-e8ae98d69411,2023-08-10T16:58:42.794Z,subtle,falcon
605b9158-f7a2-41e1-bf82-1ebe8efe6716,$2.58,a227fe5c-b699-496b-a678-94fa8392e032,2023-08-10T16:58:42.794Z,zoophagous,canid
e6fcb595-bae7-446b-a130-a557f25f0912,$48.15,f03bc2ca-0c52-49dd-88f8-4c8c5d139927,2023-08-10T16:58:42.794Z,close,goat
d94d5d44-371e-40ca-b371-30eaf8f5d911,$2.14,a2ef43fc-a400-4ac7-8110-86f0e5a396d6,2023-08-10T16:58:42.794Z,ultimate,macaw
ad84aaf6-fd1d-45b6-a0eb-5bc3635d2fbc,$70.92,6671ca4a-d8a2-437d-93f8-effc41c9ab39,2023-08-10T16:58:42.794Z,external,camel
e17e0188-4543-43b7-a681-1c7f045010b9,$25.07,7ca13eb1-7698-47af-8b7d-9431c92cb383,2023-08-10T16:58:42.794Z,optimistic,egret
22e86e5f-6ab5-49cb-8b91-98bbb80852f3,$77.27,5a0c76b4-b389-496e-b06f-d71c2f29bfdc,2023-08-10T16:58:42.794Z,yearling,urial
d747946f-0f10-4ce5-b1b3-f24554ae87a8,$67.33,14deb3a0-2de1-438a-96fb-850df3e3fba4,2023-08-10T16:58:42.794Z,crooked,mastodon
90ebfdef-09b2-401e-8a92-b20d7fdc62ac,$2.73,2be11c61-c8de-496f-b240-3af6db56e412,2023-08-10T16:58:42.794Z,due,panther
c499b5c8-2ce9-4c34-a3d6-5c2820ab9fcc,$17.05,01c094a7-9482-43c6-a0d9-1d3a3d811eee,2023-08-10T16:58:42.794Z,unique,gorilla
485aa1f2-4849-4464-ab6a-5e7c05334e4d,$58.97,d9759152-2151-4087-99c2-670c1760e123,2023-08-10T16:58:42.794Z,sole,beaver
1926207b-573b-4d3b-9b12-9428a14441b5,$62.31,90df3881-eb98-4a03-83ec-ddc2ca584689,2023-08-10T16:58:42.794Z,shiny,beaver
837fef40-a6d4-4d9e-b0e9-8d6ef4c0921f,$66.96,44c46290-89e0-494c-874e-3ac67d432b61,2023-08-10T16:58:42.794Z,substantial,chickadee
01ff6f7e-aa38-4e9a-96db-cb0189154fd4,$89.30,496b3292-38cd-42a7-990b-49cf0fb052b0,2023-08-10T16:58:42.794Z,renewed,jaguar
e1db4363-8542-41af-9a04-b15e42806ec2,$82.06,40efa8b8-ed1a-49da-8eee-9161a90e33d7,2023-08-10T16:58:42.794Z,particular,mite
fc2f6155-3a95-4b0f-ab8a-ac211009852a,$33.78,39461f12-b244-4745-b53b-f8ec62b59ae1,2023-08-10T16:58:42.794Z,inherent,rabbit
a6a87423-4b9b-4357-83dc-f3ea35dc44ec,$35.74,1ec40ff3-8eca-4c71-8041-db962d63300d,2023-08-10T16:58:42.794Z,stable,ape
21b90986-2e5d-4e9f-adb2-fec472e1251f,$50.46,d3a0d314-d571-4443-9165-d8e023f279e4,2023-08-10T16:58:42.794Z,marginal,elk
e93ea744-3af8-442a-be41-f6c76f1921cb,$76.60,0efc0548-6090-413d-854f-c972d063a7f4,2023-08-10T16:58:42.794Z,exceptional,wasp
300a5c8f-f82d-4547-a2d8-9fd2877a3c33,$70.34,6da57cf4-f01f-4a8a-82cd-45030d1b067e,2023-08-10T16:58:42.794Z,interesting,muskox
3d34be78-40a9-42cb-ad1a-2ede30be1376,$88.88,712b0d35-7945-4375-b30f-f09fdeae613c,2023-08-10T16:58:42.794Z,urban,crocodile
826a1675-cfc2-456f-b6e8-76c3a54afabe,$5.96,37f3d55c-0c18-472d-9d9f-f9d46e0f9f52,2023-08-10T16:58:42.794Z,graceful,mollusk
85ba4a55-bf0f-4de7-9996-343beb37d673,$51.10,76ca3a0f-acf9-42bf-bd6d-45786582b513,2023-08-10T16:58:42.794Z,mobile,narwhal
8f419892-f5c2-4a02-a0dd-aeb119dad9ec,$98.46,2bda2880-e774-4c38-97e2-49218e9e33d2,2023-08-10T16:58:42.794Z,parallel,bedbug
10d7fa2f-526a-4ad5-a671-3ae4fa236c89,$78.53,a7818a99-9375-4ea1-ab78-1666d813852a,2023-08-10T16:58:42.794Z,provincial,elephant
808aa898-60a5-4012-a37e-2ff0ec530333,$73.09,e66858ce-661c-444d-8870-74622df86ef9,2023-08-10T16:58:42.794Z,positive,cricket
3fd7e276-36f9-4cfa-ac1c-6109a327c7e4,$92.26,a8deddb2-3226-4b08-a034-da23262def8a,2023-08-10T16:58:42.794Z,mobile,meerkat
b1ab58c7-b407-49ef-836c-13d0ddc29aa1,$23.88,1e70869d-082d-4d17-a083-847fc4f732c4,2023-08-10T16:58:42.794Z,profitable,marlin
d9838097-d8cd-446e-b6e3-22682ccedcd6,$96.17,cb28c7c1-8999-48cc-891b-6b00eee198f2,2023-08-10T16:58:42.794Z,drab,clownfish
fab87597-3f6e-4919-85c1-a7c35f9a8852,$5.43,5169bc49-46c7-4627-b235-b916d162506a,2023-08-10T16:58:42.795Z,top,tiglon
9af9dabf-f2e0-4994-b56c-8c25c794ec09,$59.22,2d1e4a55-b6dc-4f76-ba05-211a4375b1ab,2023-08-10T16:58:42.795Z,neighbouring,skunk
61e87b90-1c4e-44c8-be6c-35d0be6b31d5,$68.58,a5db8a4d-bc4e-4059-a4bb-6446bc08e1f3,2023-08-10T16:58:42.795Z,prime,butterfly
a0161d7d-9cdd-4eea-afea-4652538fa4fa,$73.09,ed7bca65-7418-4d55-bacf-a3660471fbe4,2023-08-10T16:58:42.795Z,handsome,wren
d4eadb6e-c975-4fd6-b687-4da3ac8e6a01,$11.45,adb47ce5-de91-4210-8230-78814f5272ec,2023-08-10T16:58:42.795Z,faint,marten
963bf76c-bb96-4510-b1ea-5b9598888bab,$0.80,724397e6-6310-4414-b158-92f641b10326,2023-08-10T16:58:42.795Z,icy,boa
e6fccfe6-979f-40e1-a111-8218de7118f9,$70.20,27bd6d42-805b-4dd0-bbe3-66f5409e0b88,2023-08-10T16:58:42.795Z,illegal,antelope
685fe879-6937-4efe-a4d6-6f18b6f6b88e,$59.04,d8278726-4de9-471a-86cc-219b67ba05c0,2023-08-10T16:58:42.795Z,fit,reindeer
034f28de-a639-44cb-9b82-439b09dadb58,$62.87,7effef35-6477-4afe-a429-78edeee7b121,2023-08-10T16:58:42.795Z,concrete,panther
1f472b3b-1403-4ef6-958e-29f642182f18,$10.94,5446eac9-c30c-44b9-bedf-2f758100cd50,2023-08-10T16:58:42.795Z,aggregate,pelican
b89826c2-4037-4672-9137-6b33543f45d9,$49.40,dbf29057-5b9a-4b6a-9894-7dcdca455c41,2023-08-10T16:58:42.795Z,victorious,ocelot
adfc7d47-1259-4185-a376-16a29238c195,$98.53,db47e4b8-e51c-4a34-b6f0-df980ff7f236,2023-08-10T16:58:42.795Z,confidential,lamprey
4bc5d5a0-d98e-46ed-b917-3a9062b06150,$46.78,2be210de-e365-40d0-8540-577ff221e826,2023-08-10T16:58:42.795Z,democratic,wallaby
65cb2cb6-4d75-4f9e-8626-ad8e7fa9209d,$8.98,ef971689-f52a-4958-ae93-02b61a31323c,2023-08-10T16:58:42.795Z,thorough,lark
f9ba071b-43ea-4e77-9aa8-a7e97de4d6d0,$54.99,a66033ac-f32e-43a0-9b6d-b1f20e9d5b26,2023-08-10T16:58:42.795Z,efficient,alpaca
66225bc5-de40-41e6-aa54-7f44d9aff07d,$45.37,594cb0ee-e174-4303-aee8-f257b14ba953,2023-08-10T16:58:42.795Z,urgent,porpoise
362fd4bf-2777-4e48-ad03-deca83e6fc76,$14.64,af930f80-c546-4753-9008-61bb39478958,2023-08-10T16:58:42.795Z,structural,jaguar
532416c4-b99a-45d8-8520-5c2eca637c07,$8.70,877dca49-89e4-4041-8d0d-a762cb1627b2,2023-08-10T16:58:42.795Z,lovely,loon
8bb99264-6a12-4eed-b0d7-96d71c2e2f4a,$28.74,48ee5337-22ef-4a85-9d93-5eae3d350c0b,2023-08-10T16:58:42.795Z,graceful,louse
e30fe6e4-f146-446f-aac4-9cc4a237c753,$31.97,1c31bbb7-0f44-4270-9091-10b3eb108b4e,2023-08-10T16:58:42.795Z,uncertain,mandrill
7d9338b1-7dc7-4bc7-90eb-31ecbe624fd1,$45.03,c1cb888d-4852-47d6-9daf-569345a728ba,2023-08-10T16:58:42.795Z,silent,ptarmigan
f88d81db-3e80-4bb9-8cab-6353fb191640,$44.22,79dd4f26-995d-4791-bd64-be983d1e2990,2023-08-10T16:58:42.795Z,various,alpaca
9b5e8539-ac6e-4cfd-9cdc-fb29b37eaea8,$82.53,be71288d-4726-4cfe-b8be-41dea1630a87,2023-08-10T16:58:42.795Z,greasy,ant
dabdfcb5-7c87-4946-a742-3afb42103405,$19.83,adfa0c24-f1ee-4fbf-b1d2-b574a8640e0b,2023-08-10T16:58:42.795Z,testy,wallaby
abe5dfd9-82cb-4c65-8453-31d801561e23,$76.46,5d9f4175-2970-4682-9c74-ddc5e877f692,2023-08-10T16:58:42.795Z,traditional,quokka
f3d18f75-4543-4858-ac16-945cd220f301,$88.52,8efa21ce-daa3-4263-a9f5-833b7711d76b,2023-08-10T16:58:42.795Z,native,tapir
60a244e6-3344-4121-85de-388b07379095,$1.06,84d5d9e3-1fee-43d2-b3e5-6e39c0d13261,2023-08-10T16:58:42.795Z,public,anteater
753fa844-2dad-4704-9075-a0421e00a46f,$54.21,c3cb3397-bf41-4af2-a25d-791095cb4704,2023-08-10T16:58:42.795Z,lexical,lungfish
7dad482a-ea25-403a-b966-8446c91a9c7a,$88.25,1b65df2a-fa4b-4a94-bb4f-4ff9e028a312,2023-08-10T16:58:42.795Z,ambitious,felidae
17f246ed-2f8a-4a43-9712-1f97bf79fdda,$85.47,1e91d21a-5f47-4587-bd9e-677f45d5f47e,2023-08-10T16:58:42.795Z,excellent,meerkat
29a0ae9b-38d7-4372-8b56-e4b5683ae047,$28.41,d33e25cb-89b2-417f-ab63-094a6e473ad3,2023-08-10T16:58:42.795Z,genuine,zebra
13362058-ebfc-43cf-b314-d8c5a68ad7e9,$48.22,6ab767c6-1f5d-4e4f-81e9-1aa5b6cf8c64,2023-08-10T16:58:42.795Z,shrill,wildfowl
c26acd88-da25-43ec-8463-4b143d93d59b,$84.15,bb09de45-5807-4cde-add0-37e65cf530b4,2023-08-10T16:58:42.795Z,cooperative,loon
0048beb4-6afa-4994-b74f-d4f6375784f8,$72.90,6218cb8b-ac80-4a34-b3a9-bc3e28fb88cc,2023-08-10T16:58:42.795Z,accessible,herring
8a48a06e-6d28-4214-800c-3d34612751f7,$32.34,2cc54369-fc5a-4381-bf23-4e07476fd540,2023-08-10T16:58:42.795Z,raspy,perch
50955a6e-f473-4f93-8e43-34441c7e2c10,$74.64,ab2d8287-0bdc-433e-9522-b83662b4cd20,2023-08-10T16:58:42.795Z,mental,haddock
4085a737-ff12-4d16-9962-529ea1db5363,$75.07,8b9e83aa-d7de-415f-90b7-903fa11db029,2023-08-10T16:58:42.795Z,coming,monkey
4dc757b2-a98d-45a5-ab44-d57d1c822c2b,$11.31,3f14b228-37f8-4c29-a695-c97ebb651142,2023-08-10T16:58:42.795Z,recent,slug
f1dc776c-8023-4476-964d-54f758dbab11,$44.80,196f79ca-a95f-4cee-8790-a82814289101,2023-08-10T16:58:42.795Z,inherent,orca
eef77fcb-c19d-4f5a-97af-d7c53a2fd7d9,$69.88,7c03ecab-309b-401c-a76d-b81a4c5d0b85,2023-08-10T16:58:42.795Z,head,guineafowl
b0edd0ce-954a-40f7-8bd6-cf95ebd05758,$15.60,2f24965e-6517-47b7-a726-c7a6246571cb,2023-08-10T16:58:42.795Z,dirty,rhinoceros
dc6bbb9f-4604-473f-8055-5ac8d5728a41,$53.15,2a80833b-0074-4f1d-9c34-fc28850e4b86,2023-08-10T16:58:42.795Z,colonial,roundworm
015b19ab-f443-4f65-9d96-9ab74d2dd036,$96.36,41d1a6a2-7c00-45f3-8e3c-e7d8ef1f5c7d,2023-08-10T16:58:42.795Z,urban,earwig
6cb5ed59-55ea-4368-b2d3-d210038b916e,$3.93,401e5e8b-7762-4c21-ab2e-5501695e729a,2023-08-10T16:58:42.795Z,quiet,chimpanzee
de2649ef-a74a-4a13-9de5-8f4c6b5197e8,$76.88,cda1db8d-3430-4f44-912f-33e22905a2b2,2023-08-10T16:58:42.795Z,oral,otter
b89f2cf8-71af-42d4-b407-02a0577fbf49,$98.35,9a2c8626-e30e-4b13-893b-7e740d678212,2023-08-10T16:58:42.795Z,stupid,squirrel
d84e3d57-5c80-462f-a907-3cec15e40959,$71.67,a1a521e8-0036-4353-aaed-6df7c984feb2,2023-08-10T16:58:42.795Z,olympic,tiger
e4dd4028-4f95-43f1-b7ee-a1669c4bbe1d,$75.89,725fd247-2567-4c61-8fad-f2306f1ace34,2023-08-10T16:58:42.795Z,wicked,guan
b6ef472d-e9f5-496e-b917-e2f7cd23bf90,$4.07,97912b89-d860-4093-9c31-9168780c7199,2023-08-10T16:58:42.795Z,blonde,armadillo
8467d451-5533-48b5-ad10-d4b718e492c1,$3.68,b30cb08d-5e3c-4531-8be5-72be33afcfaa,2023-08-10T16:58:42.795Z,equivalent,crayfish
4428fb16-5558-4787-b1df-34960459766e,$79.92,3b108e5e-95e9-4adc-b199-9543eb95c66c,2023-08-10T16:58:42.795Z,sick,iguana
2b2e2159-f4f0-45eb-97b1-77b7b79f351f,$83.96,77142bc5-3adf-4282-813e-06adb80c0afa,2023-08-10T16:58:42.795Z,systematic,jackal
97adb74e-4686-4be8-8074-ce04c2640cbf,$10.54,d41de29a-0508-49d9-bf67-151fd6ab1d8e,2023-08-10T16:58:42.795Z,spicy,antlion
cded36a3-4077-463b-aa4c-2b7e7c10757b,$41.23,c847a011-96d1-409a-8b52-f39db2b0bc13,2023-08-10T16:58:42.796Z,intimate,puffin
3173fa13-9100-4005-9ccd-88262deacad7,$28.59,aaf0a4bf-1508-4b59-ad5d-b15c74ed4f7f,2023-08-10T16:58:42.796Z,resulting,bass
48b1146c-a63c-4543-a54a-0324f28cc982,$96.12,1d5c8601-13b2-40d9-aa9a-0729c6df07cd,2023-08-10T16:58:42.796Z,decisive,boa
dab308ec-140f-41c8-a577-921ef07a7cb3,$16.92,933200fd-1be7-4aba-b099-e3f14a0cf9d4,2023-08-10T16:58:42.796Z,renewed,sailfish
5066133f-1cfa-44ee-9473-f933a59bb68d,$19.52,4ae42fc0-c732-4d8b-8cb4-35b877d75249,2023-08-10T16:58:42.796Z,innovative,weasel
b54ff971-ae84-4e13-aaa7-389a083147f5,$81.99,89ce4afb-412b-4edf-bf16-fb8671334adf,2023-08-10T16:58:42.796Z,quarrelsome,elk
bcc82113-cbd4-41ba-a5b5-8db15903b34e,$41.69,9db09130-f418-409b-ab96-8337bd5090b9,2023-08-10T16:58:42.796Z,united,canid
d2cdcfb9-f7ea-40e8-9459-b23254d51e8f,$31.73,9bc5d66e-1f85-404c-94fa-61a0155fd8ee,2023-08-10T16:58:42.796Z,professional,worm
474c97ec-d003-4c41-86aa-5db1b2b64ed1,$47.36,aefe5efe-15d7-4b02-94ec-dbfeda17f111,2023-08-10T16:58:42.796Z,chubby,gamefowl
1fa38e57-7c6e-4788-b9b8-3daef52f9168,$33.51,acb00f8c-6991-4e95-ba64-b8adc66726bc,2023-08-10T16:58:42.796Z,energetic,eel
4fc35656-d047-4a8e-bf97-54008559ebdb,$69.92,c7012109-b6b8-4305-a3b8-9edee7d38788,2023-08-10T16:58:42.796Z,unable,stork
0127a9f3-7e97-4eb6-8eaf-24288ae2e641,$32.66,615d2448-a6d1-45dd-bd6b-ce840a8bdbec,2023-08-10T16:58:42.796Z,indirect,pinniped
efee6e4a-0b48-4462-9dbc-190fb3a515f7,$39.15,afc08030-4be3-451a-a9ed-e33af9e970b0,2023-08-10T16:58:42.796Z,icy,firefly
03012ceb-0806-44ba-b6b2-0a5d788fbc24,$33.63,9ef3b5e9-2c47-4b09-b740-aa43a315528a,2023-08-10T16:58:42.796Z,cruel,gecko
bc113329-6cce-49ca-b5ac-11b6edd22a46,$73.23,e86edc0a-9fc1-428f-8745-4d5aef662a64,2023-08-10T16:58:42.796Z,prominent,lynx
f42e1bd3-4e54-4f4e-ae3a-d9a31346871f,$68.30,cca38601-6866-4b03-8b13-7b02cb681e84,2023-08-10T16:58:42.796Z,fresh,macaw
acc8be42-3b00-46ca-93ac-656b520a15d8,$93.45,c3f960d3-18de-4dca-be19-996c9662a96b,2023-08-10T16:58:42.796Z,evil,antelope
b7ba6f26-ca02-4ac1-b7f9-98b3afa8dce1,$4.06,6883c417-8eff-4a67-963d-0d7f6c32f17f,2023-08-10T16:58:42.796Z,thorough,emu
b1c0ff8d-bc8d-446f-8f0a-fafece8706af,$64.87,9f534fd0-ebd7-45a1-892b-7b5a91a35906,2023-08-10T16:58:42.796Z,extraordinary,chimpanzee
58afe4ec-1900-49c3-9147-60ea7fe5c1d2,$60.27,69cb397a-10d1-48fb-b353-e2327fbf7558,2023-08-10T16:58:42.796Z,informal,barnacle
1acea9f5-5d01-4f75-8bda-43ddc0649559,$31.63,fe7639a9-aa7a-46ff-9e1e-3f29d76b92b2,2023-08-10T16:58:42.796Z,coherent,camel
870e4da5-dfa7-42ab-91f4-5070be786224,$69.74,f68beb15-9e52-4fcb-b5be-fd56600abd9f,2023-08-10T16:58:42.796Z,impressed,raccoon
f7d09969-7411-4653-bb87-f5eadbad1596,$96.49,4c05c1cf-ae99-4e6e-90bf-b4554bd93606,2023-08-10T16:58:42.796Z,sexual,xerinae
707f478b-46fa-4003-a788-d73d94a9624d,$27.84,0da6af3b-fb29-45d5-b649-a37a365ada7f,2023-08-10T16:58:42.796Z,divine,dragon
b1f2cef9-7f73-4895-8124-d3e6f5c4909b,$70.44,60e90c09-bdfa-4e61-bfe2-944bb5c1e6e7,2023-08-10T16:58:42.796Z,retail,opossum
46f7fd44-3a00-485c-8988-fbc156937f3c,$9.67,ce009371-f22e-4135-b702-bf41dfd1c43e,2023-08-10T16:58:42.796Z,okay,ptarmigan
30acbc0d-fd4f-4a36-82bc-6a84cc6f5133,$64.46,8433b521-2ee6-498d-8b3c-0cf6f686d4d2,2023-08-10T16:58:42.796Z,dark,pelican
28e0483f-4b13-4ea5-af81-079cf16a49fa,$87.97,18090d10-f1b1-476a-a1e2-445a8c2a1ca5,2023-08-10T16:58:42.796Z,suitable,bobcat
1816f22d-3620-4b85-bff8-f4f130bb1a5e,$36.21,938ebf52-9979-4e0c-a5d8-9418b5c6e106,2023-08-10T16:58:42.796Z,awful,newt
3cb5683a-9635-407a-87e8-c8e02ed0cd6b,$86.56,c8f5ff88-310e-4139-a621-24fddd333a6d,2023-08-10T16:58:42.796Z,equal,hawk
6c833850-da08-4db2-9ba1-a437ef747ecb,$67.22,62456bf6-bf2d-4570-9ce2-b8923ed180ba,2023-08-10T16:58:42.796Z,reduced,vole
